Year,GeogType,FIPSCode,BoroCode,GeogName,GeoID,Pop1,Male ,Fem,LandAcres
2020,CB2020,005,2,Bronx,20048001001,0,0,0,7.69
2020,CB2020,005,2,Bronx,20048001002,0,0,0,0.95
2020,CB2020,005,2,Bronx,20048001003,1727,860,867,5.87
2020,CB2020,005,2,Bronx,20048001004,222,113,109,0.64
2020,CB2020,005,2,Bronx,20048002000,1129,580,549,5.21
2020,CB2020,005,2,Bronx,20048002001,309,131,178,0.64
2020,CB2020,005,2,Bronx,20048002002,715,355,360,4.83
2020,CB2020,005,2,Bronx,20048002003,82,42,40,5.08
2020,CB2020,005,2,Bronx,20048002004,0,0,0,4.83
2020,CB2020,005,2,Bronx,20048002005,0,0,0,0.58
2020,CB2020,005,2,Bronx,20050011000,839,419,420,4.84
2020,CB2020,005,2,Bronx,20050011001,387,179,208,4.8
2020,CB2020,005,2,Bronx,20050012000,1498,710,788,4.85
2020,CB2020,005,2,Bronx,20050013000,1168,504,664,4.86
2020,CB2020,005,2,Bronx,20050014000,1068,533,535,4.85
2020,CB2020,005,2,Bronx,20050021000,1271,645,626,5.58
2020,CB2020,005,2,Bronx,20050021001,1335,701,634,5.7
2020,CB2020,005,2,Bronx,20050022000,1266,586,680,5.8
2020,CB2020,005,2,Bronx,20050023000,1249,651,598,5.51
2020,CB2020,005,2,Bronx,20050024000,1397,610,787,5.55
2020,CB2020,005,2,Bronx,20051001000,0,0,0,4.51
2020,CB2020,005,2,Bronx,20051001001,158,87,71,5.08
2020,CB2020,005,2,Bronx,20051001002,77,44,33,7.8
2020,CB2020,005,2,Bronx,20051001003,0,0,0,3.11
2020,CB2020,005,2,Bronx,20051001004,0,0,0,3.5
2020,CB2020,005,2,Bronx,20051001005,0,0,0,6.3
2020,CB2020,005,2,Bronx,20051001006,0,0,0,1.1
2020,CB2020,005,2,Bronx,20051001007,0,0,0,2.75
2020,CB2020,005,2,Bronx,20051001008,0,0,0,2.77
2020,CB2020,005,2,Bronx,20051001009,0,0,0,0.3
2020,CB2020,005,2,Bronx,20051001010,0,0,0,1.82
2020,CB2020,005,2,Bronx,20051001011,4,1,3,2.92
2020,CB2020,005,2,Bronx,20051001012,0,0,0,0.3
2020,CB2020,005,2,Bronx,20051001013,0,0,0,3.79
2020,CB2020,005,2,Bronx,20051001014,108,57,51,14.48
2020,CB2020,005,2,Bronx,20051001015,0,0,0,1.21
2020,CB2020,005,2,Bronx,20051001016,27,16,11,2.49
2020,CB2020,005,2,Bronx,20051001017,0,0,0,2.3
2020,CB2020,005,2,Bronx,20051001018,0,0,0,1.12
2020,CB2020,005,2,Bronx,20051001019,0,0,0,0.63
2020,CB2020,005,2,Bronx,20051002000,0,0,0,0.47
2020,CB2020,005,2,Bronx,20051002001,494,237,257,1.92
2020,CB2020,005,2,Bronx,20051002002,42,19,23,2.12
2020,CB2020,005,2,Bronx,20051002003,0,0,0,3.01
2020,CB2020,005,2,Bronx,20051002004,6,5,1,2.9
2020,CB2020,005,2,Bronx,20051002005,0,0,0,1.88
2020,CB2020,005,2,Bronx,20051002006,35,16,19,4.55
2020,CB2020,005,2,Bronx,20051002007,2581,1066,1515,11.75
2020,CB2020,005,2,Bronx,20051002008,106,54,52,2.79
2020,CB2020,005,2,Bronx,20051002009,34,13,21,4.04
2020,CB2020,005,2,Bronx,20051002010,198,79,119,1.97
2020,CB2020,005,2,Bronx,20051002011,0,0,0,3.14
2020,CB2020,005,2,Bronx,20051002012,168,74,94,0.54
2020,CB2020,005,2,Bronx,20051003000,2234,893,1341,14.21
2020,CB2020,005,2,Bronx,20051003001,187,98,89,2.59
2020,CB2020,005,2,Bronx,20052001000,292,140,152,6.13
2020,CB2020,005,2,Bronx,20052001001,26,14,12,4.71
2020,CB2020,005,2,Bronx,20052001002,0,0,0,13.91
2020,CB2020,005,2,Bronx,20052001003,0,0,0,5.07
2020,CB2020,005,2,Bronx,20052001004,507,224,283,9.43
2020,CB2020,005,2,Bronx,20052002000,1305,551,754,5.91
2020,CB2020,005,2,Bronx,20053001000,2162,949,1213,4.62
2020,CB2020,005,2,Bronx,20053001001,0,0,0,2.56
2020,CB2020,005,2,Bronx,20053001002,0,0,0,0.88
2020,CB2020,005,2,Bronx,20053001003,0,0,0,1.07
2020,CB2020,005,2,Bronx,20053002000,2209,990,1219,7.63
2020,CB2020,005,2,Bronx,20053002001,0,0,0,0.52
2020,CB2020,005,2,Bronx,20053002002,0,0,0,0.52
2020,CB2020,005,2,Bronx,20054001000,356,177,179,5.73
2020,CB2020,005,2,Bronx,20054001001,1055,508,547,5.8
2020,CB2020,005,2,Bronx,20054002000,899,500,399,5.7
2020,CB2020,005,2,Bronx,20054002001,1016,507,509,5.63
2020,CB2020,005,2,Bronx,20054002002,945,462,483,5.99
2020,CB2020,005,2,Bronx,20054003000,538,263,275,7.25
2020,CB2020,005,2,Bronx,20054003001,103,56,47,1.85
2020,CB2020,005,2,Bronx,20054003002,423,214,209,5.16
2020,CB2020,005,2,Bronx,20054004000,1469,728,741,5.46
2020,CB2020,005,2,Bronx,20056001000,924,410,514,4.72
2020,CB2020,005,2,Bronx,20056001001,22,10,12,10.06
2020,CB2020,005,2,Bronx,20056002000,823,402,421,5.08
2020,CB2020,005,2,Bronx,20056003000,0,0,0,0.69
2020,CB2020,005,2,Bronx,20056003001,157,57,100,1.97
2020,CB2020,005,2,Bronx,20056003002,417,232,185,6.21
2020,CB2020,005,2,Bronx,20056003003,408,192,216,3.6
2020,CB2020,005,2,Bronx,20056003004,112,55,57,1.33
2020,CB2020,005,2,Bronx,20059021000,360,180,180,2.51
2020,CB2020,005,2,Bronx,20059021001,0,0,0,0.5
2020,CB2020,005,2,Bronx,20059021002,537,250,287,2.46
2020,CB2020,005,2,Bronx,20059022000,1092,504,588,6.21
2020,CB2020,005,2,Bronx,20059022001,588,286,302,5.7
2020,CB2020,005,2,Bronx,20060001000,0,0,0,2.26
2020,CB2020,005,2,Bronx,20060001001,216,92,124,2.7
2020,CB2020,005,2,Bronx,20060001002,336,159,177,3.2
2020,CB2020,005,2,Bronx,20060001003,0,0,0,0.61
2020,CB2020,005,2,Bronx,20060001004,574,276,298,2.76
2020,CB2020,005,2,Bronx,20060001005,0,0,0,1.92
2020,CB2020,005,2,Bronx,20060001006,133,72,61,2.39
2020,CB2020,005,2,Bronx,20060001007,0,0,0,1.87
2020,CB2020,005,2,Bronx,20060001008,0,0,0,5.27
2020,CB2020,005,2,Bronx,20060001009,0,0,0,0.9
2020,CB2020,005,2,Bronx,20060002000,0,0,0,10.06
2020,CB2020,005,2,Bronx,20060002001,0,0,0,0.52
2020,CB2020,005,2,Bronx,20060002002,0,0,0,0.23
2020,CB2020,005,2,Bronx,20060002003,0,0,0,0.77
2020,CB2020,005,2,Bronx,20060002004,3,2,1,15.88
2020,CB2020,005,2,Bronx,20060002005,0,0,0,4.13
2020,CB2020,005,2,Bronx,20060002006,0,0,0,13.86
2020,CB2020,005,2,Bronx,20060002007,0,0,0,0.76
2020,CB2020,005,2,Bronx,20060002008,0,0,0,3.96
2020,CB2020,005,2,Bronx,20060002009,0,0,0,5.06
2020,CB2020,005,2,Bronx,20060002010,0,0,0,0.32
2020,CB2020,005,2,Bronx,20060002011,0,0,0,0.52
2020,CB2020,005,2,Bronx,20060002012,0,0,0,1.4
2020,CB2020,005,2,Bronx,20060002013,0,0,0,1.8
2020,CB2020,005,2,Bronx,20061001000,31,16,15,12.06
2020,CB2020,005,2,Bronx,20061002000,1106,437,669,1.48
2020,CB2020,005,2,Bronx,20061002001,1082,453,629,4.58
2020,CB2020,005,2,Bronx,20061003000,1158,473,685,4.78
2020,CB2020,005,2,Bronx,20061004000,4,3,1,18.07
2020,CB2020,005,2,Bronx,20061004001,0,0,0,7.33
2020,CB2020,005,2,Bronx,20061004002,0,0,0,6.37
2020,CB2020,005,2,Bronx,20061004003,37,16,21,3.13
2020,CB2020,005,2,Bronx,20061004004,26,14,12,2.19
2020,CB2020,005,2,Bronx,20062001000,0,0,0,0.56
2020,CB2020,005,2,Bronx,20062001001,148,79,69,4.05
2020,CB2020,005,2,Bronx,20062001002,0,0,0,2.55
2020,CB2020,005,2,Bronx,20062001003,0,0,0,0.7
2020,CB2020,005,2,Bronx,20062001004,605,276,329,4.96
2020,CB2020,005,2,Bronx,20062001005,622,291,331,4.95
2020,CB2020,005,2,Bronx,20062002000,1528,646,882,8.56
2020,CB2020,005,2,Bronx,20062003000,1898,788,1110,8.93
2020,CB2020,005,2,Bronx,20062004000,1296,647,649,5.34
2020,CB2020,005,2,Bronx,20062005000,0,0,0,0.68
2020,CB2020,005,2,Bronx,20062005001,0,0,0,2
2020,CB2020,005,2,Bronx,20062005002,672,339,333,4.67
2020,CB2020,005,2,Bronx,20063011000,0,0,0,0.52
2020,CB2020,005,2,Bronx,20063011001,0,0,0,0.35
2020,CB2020,005,2,Bronx,20063011002,0,0,0,0.42
2020,CB2020,005,2,Bronx,20063011003,452,245,207,2.85
2020,CB2020,005,2,Bronx,20063011004,453,216,237,2.6
2020,CB2020,005,2,Bronx,20063011005,0,0,0,4.82
2020,CB2020,005,2,Bronx,20063012000,371,172,199,2.01
2020,CB2020,005,2,Bronx,20063012001,795,376,419,2.41
2020,CB2020,005,2,Bronx,20063013000,1114,539,575,5.27
2020,CB2020,005,2,Bronx,20063013001,0,0,0,1.7
2020,CB2020,005,2,Bronx,20063013002,0,0,0,1.42
2020,CB2020,005,2,Bronx,20063014000,22,12,10,19.81
2020,CB2020,005,2,Bronx,20063014001,1638,730,908,5.43
2020,CB2020,005,2,Bronx,20063014002,0,0,0,1.54
2020,CB2020,005,2,Bronx,20063014003,21,4,17,1.33
2020,CB2020,005,2,Bronx,20063014004,295,160,135,1.83
2020,CB2020,005,2,Bronx,20063015000,18,8,10,4.5
2020,CB2020,005,2,Bronx,20063015001,0,0,0,3.44
2020,CB2020,005,2,Bronx,20063015002,316,148,168,2.81
2020,CB2020,005,2,Bronx,20063015003,310,124,186,0.9
2020,CB2020,005,2,Bronx,20063015004,0,0,0,0.37
2020,CB2020,005,2,Bronx,20063015005,0,0,0,0.97
2020,CB2020,005,2,Bronx,20063015006,0,0,0,16.84
2020,CB2020,005,2,Bronx,20063015007,0,0,0,0.89
2020,CB2020,005,2,Bronx,20063015008,0,0,0,1.07
2020,CB2020,005,2,Bronx,20063015009,0,0,0,3.45
2020,CB2020,005,2,Bronx,20063015010,0,0,0,1.73
2020,CB2020,005,2,Bronx,20063015011,0,0,0,3.97
2020,CB2020,005,2,Bronx,20063015012,0,0,0,3.64
2020,CB2020,005,2,Bronx,20063015013,28,10,18,2.81
2020,CB2020,005,2,Bronx,20063015014,29,12,17,2.59
2020,CB2020,005,2,Bronx,20063016000,0,0,0,1.03
2020,CB2020,005,2,Bronx,20063016001,0,0,0,2.78
2020,CB2020,005,2,Bronx,20063016002,0,0,0,1.84
2020,CB2020,005,2,Bronx,20063016003,0,0,0,11.45
2020,CB2020,005,2,Bronx,20063016004,0,0,0,17.47
2020,CB2020,005,2,Bronx,20063016005,0,0,0,0.24
2020,CB2020,005,2,Bronx,20063016006,0,0,0,1.74
2020,CB2020,005,2,Bronx,20063016007,0,0,0,20.74
2020,CB2020,005,2,Bronx,20063016008,0,0,0,7.16
2020,CB2020,005,2,Bronx,20063016009,0,0,0,6.05
2020,CB2020,005,2,Bronx,20063016010,127,108,19,5.26
2020,CB2020,005,2,Bronx,20063016011,278,95,183,3.48
2020,CB2020,005,2,Bronx,20063016012,61,26,35,2.01
2020,CB2020,005,2,Bronx,20063016013,0,0,0,0.72
2020,CB2020,005,2,Bronx,20063016014,153,80,73,2.54
2020,CB2020,005,2,Bronx,20063016015,86,55,31,2.14
2020,CB2020,005,2,Bronx,20063016016,0,0,0,2.32
2020,CB2020,005,2,Bronx,20063021000,0,0,0,14.1
2020,CB2020,005,2,Bronx,20063021001,0,0,0,7.32
2020,CB2020,005,2,Bronx,20063021002,0,0,0,2.55
2020,CB2020,005,2,Bronx,20063021003,19,14,5,16.41
2020,CB2020,005,2,Bronx,20063021004,0,0,0,1.02
2020,CB2020,005,2,Bronx,20063021005,0,0,0,0.54
2020,CB2020,005,2,Bronx,20063021006,0,0,0,9.02
2020,CB2020,005,2,Bronx,20063021007,0,0,0,1.19
2020,CB2020,005,2,Bronx,20063021008,0,0,0,12.24
2020,CB2020,005,2,Bronx,20063021009,0,0,0,0.57
2020,CB2020,005,2,Bronx,20064001000,536,241,295,4.97
2020,CB2020,005,2,Bronx,20064001001,500,246,254,3.66
2020,CB2020,005,2,Bronx,20064001002,512,244,268,3.93
2020,CB2020,005,2,Bronx,20064001003,292,152,140,4.57
2020,CB2020,005,2,Bronx,20064001004,0,0,0,2.24
2020,CB2020,005,2,Bronx,20064002000,746,352,394,4.93
2020,CB2020,005,2,Bronx,20064003000,591,281,310,5.02
2020,CB2020,005,2,Bronx,20064003001,0,0,0,2.39
2020,CB2020,005,2,Bronx,20064004000,379,154,225,2.76
2020,CB2020,005,2,Bronx,20064004001,483,245,238,3.07
2020,CB2020,005,2,Bronx,20064004002,147,82,65,3.78
2020,CB2020,005,2,Bronx,20065001000,35,25,10,2.93
2020,CB2020,005,2,Bronx,20065001001,422,263,159,5.78
2020,CB2020,005,2,Bronx,20065001002,49,29,20,11.87
2020,CB2020,005,2,Bronx,20065001003,0,0,0,1.81
2020,CB2020,005,2,Bronx,20065001004,80,44,36,1.99
2020,CB2020,005,2,Bronx,20065001005,651,340,311,3.53
2020,CB2020,005,2,Bronx,20065002000,568,254,314,2.58
2020,CB2020,005,2,Bronx,20065002001,1335,584,751,5.57
2020,CB2020,005,2,Bronx,20065002002,1532,625,907,7.89
2020,CB2020,005,2,Bronx,20065003000,853,479,374,6.23
2020,CB2020,005,2,Bronx,20065004000,0,0,0,1.81
2020,CB2020,005,2,Bronx,20065004001,152,69,83,2.81
2020,CB2020,005,2,Bronx,20065004002,151,76,75,0.63
2020,CB2020,005,2,Bronx,20065004003,0,0,0,0.72
2020,CB2020,005,2,Bronx,20065004004,23,11,12,3.04
2020,CB2020,005,2,Bronx,20065004005,400,213,187,5.5
2020,CB2020,005,2,Bronx,20067001000,116,60,56,1.07
2020,CB2020,005,2,Bronx,20067001001,370,173,197,2.76
2020,CB2020,005,2,Bronx,20067001002,328,159,169,2.72
2020,CB2020,005,2,Bronx,20067001003,0,0,0,0.81
2020,CB2020,005,2,Bronx,20067001004,234,123,111,2.78
2020,CB2020,005,2,Bronx,20067001005,132,82,50,2.49
2020,CB2020,005,2,Bronx,20067002000,687,360,327,3.08
2020,CB2020,005,2,Bronx,20067002001,208,103,105,5.62
2020,CB2020,005,2,Bronx,20067002002,151,57,94,6.06
2020,CB2020,005,2,Bronx,20067003000,706,268,438,4.88
2020,CB2020,005,2,Bronx,20067003001,318,149,169,1.23
2020,CB2020,005,2,Bronx,20067004000,720,343,377,5.77
2020,CB2020,005,2,Bronx,20067004001,324,109,215,1.32
2020,CB2020,005,2,Bronx,20067004002,718,311,407,2.59
2020,CB2020,005,2,Bronx,20067005000,783,381,402,3.32
2020,CB2020,005,2,Bronx,20067006000,393,203,190,2.46
2020,CB2020,005,2,Bronx,20067006001,115,54,61,0.59
2020,CB2020,005,2,Bronx,20067006002,590,312,278,2.94
2020,CB2020,005,2,Bronx,20068001000,452,246,206,3.67
2020,CB2020,005,2,Bronx,20068001001,408,189,219,3.35
2020,CB2020,005,2,Bronx,20068001002,471,201,270,2.92
2020,CB2020,005,2,Bronx,20068002000,0,0,0,2.63
2020,CB2020,005,2,Bronx,20068002001,0,0,0,2.5
2020,CB2020,005,2,Bronx,20068002002,34,23,11,3.82
2020,CB2020,005,2,Bronx,20068002003,684,316,368,4.94
2020,CB2020,005,2,Bronx,20068003000,0,0,0,4.89
2020,CB2020,005,2,Bronx,20068003001,636,303,333,4.72
2020,CB2020,005,2,Bronx,20068003002,734,371,363,4.7
2020,CB2020,005,2,Bronx,20069001000,336,132,204,1.87
2020,CB2020,005,2,Bronx,20069001001,275,125,150,2.79
2020,CB2020,005,2,Bronx,20069001002,688,337,351,2.79
2020,CB2020,005,2,Bronx,20069001003,476,255,221,2.9
2020,CB2020,005,2,Bronx,20069001004,194,90,104,0.63
2020,CB2020,005,2,Bronx,20069001005,253,101,152,1.94
2020,CB2020,005,2,Bronx,20069001006,148,61,87,1.75
2020,CB2020,005,2,Bronx,20069001007,80,37,43,1.38
2020,CB2020,005,2,Bronx,20069001008,302,181,121,2.76
2020,CB2020,005,2,Bronx,20069002000,141,62,79,1.94
2020,CB2020,005,2,Bronx,20069002001,642,336,306,2.69
2020,CB2020,005,2,Bronx,20069002002,401,172,229,2.96
2020,CB2020,005,2,Bronx,20069002003,496,231,265,2.94
2020,CB2020,005,2,Bronx,20069002004,73,37,36,4.18
2020,CB2020,005,2,Bronx,20069002005,91,49,42,2.44
2020,CB2020,005,2,Bronx,20069002006,52,30,22,0.55
2020,CB2020,005,2,Bronx,20069003000,654,299,355,2.14
2020,CB2020,005,2,Bronx,20069003001,686,274,412,2.42
2020,CB2020,005,2,Bronx,20069004000,976,416,560,5.39
2020,CB2020,005,2,Bronx,20070001000,432,202,230,4.72
2020,CB2020,005,2,Bronx,20070001001,529,277,252,4.7
2020,CB2020,005,2,Bronx,20070001002,163,73,90,4.71
2020,CB2020,005,2,Bronx,20070001003,670,328,342,4.7
2020,CB2020,005,2,Bronx,20070001004,570,335,235,4.7
2020,CB2020,005,2,Bronx,20070001005,299,134,165,4.87
2020,CB2020,005,2,Bronx,20070002000,499,266,233,4.16
2020,CB2020,005,2,Bronx,20070002001,475,252,223,3.84
2020,CB2020,005,2,Bronx,20070003000,501,236,265,5.06
2020,CB2020,005,2,Bronx,20070003001,369,202,167,4.73
2020,CB2020,005,2,Bronx,20070003002,514,254,260,4.44
2020,CB2020,005,2,Bronx,20071001000,0,0,0,3.17
2020,CB2020,005,2,Bronx,20071001001,0,0,0,3.18
2020,CB2020,005,2,Bronx,20071001002,233,105,128,1.44
2020,CB2020,005,2,Bronx,20071001003,128,73,55,0.88
2020,CB2020,005,2,Bronx,20071001004,155,73,82,1.55
2020,CB2020,005,2,Bronx,20071001005,75,26,49,0.66
2020,CB2020,005,2,Bronx,20071001006,111,49,62,0.83
2020,CB2020,005,2,Bronx,20071001007,102,56,46,1.14
2020,CB2020,005,2,Bronx,20071001008,47,15,32,0.4
2020,CB2020,005,2,Bronx,20071002000,285,124,161,1.85
2020,CB2020,005,2,Bronx,20071002001,0,0,0,1.48
2020,CB2020,005,2,Bronx,20071002002,96,50,46,0.98
2020,CB2020,005,2,Bronx,20071002003,197,86,111,0.97
2020,CB2020,005,2,Bronx,20071002004,0,0,0,4.71
2020,CB2020,005,2,Bronx,20071002005,1195,528,667,8.77
2020,CB2020,005,2,Bronx,20071002006,0,0,0,0.65
2020,CB2020,005,2,Bronx,20071002007,158,84,74,2.66
2020,CB2020,005,2,Bronx,20071002008,0,0,0,2.74
2020,CB2020,005,2,Bronx,20071002009,0,0,0,2.49
2020,CB2020,005,2,Bronx,20071002010,0,0,0,7.58
2020,CB2020,005,2,Bronx,20071002011,0,0,0,1.94
2020,CB2020,005,2,Bronx,20071002012,0,0,0,4.82
2020,CB2020,005,2,Bronx,20071002013,0,0,0,1.84
2020,CB2020,005,2,Bronx,20071002014,7,3,4,8.55
2020,CB2020,005,2,Bronx,20072001000,0,0,0,0.71
2020,CB2020,005,2,Bronx,20072001001,556,308,248,6
2020,CB2020,005,2,Bronx,20072001002,496,244,252,5.37
2020,CB2020,005,2,Bronx,20072001003,969,441,528,5.72
2020,CB2020,005,2,Bronx,20072002000,1424,700,724,7.4
2020,CB2020,005,2,Bronx,20072002001,427,235,192,4.15
2020,CB2020,005,2,Bronx,20072002002,412,201,211,4.71
2020,CB2020,005,2,Bronx,20072003000,28,19,9,1.63
2020,CB2020,005,2,Bronx,20072003001,46,27,19,1.66
2020,CB2020,005,2,Bronx,20072003002,0,0,0,0.27
2020,CB2020,005,2,Bronx,20072003003,0,0,0,0.41
2020,CB2020,005,2,Bronx,20072003004,970,430,540,8.62
2020,CB2020,005,2,Bronx,20072004000,963,477,486,5.98
2020,CB2020,005,2,Bronx,20073001000,446,245,201,2.15
2020,CB2020,005,2,Bronx,20073001001,323,173,150,2.16
2020,CB2020,005,2,Bronx,20073001002,161,51,110,4.25
2020,CB2020,005,2,Bronx,20073001003,261,126,135,2.39
2020,CB2020,005,2,Bronx,20073001004,330,153,177,1.79
2020,CB2020,005,2,Bronx,20073002000,512,247,265,3.2
2020,CB2020,005,2,Bronx,20073002001,669,310,359,3.27
2020,CB2020,005,2,Bronx,20073003000,868,328,540,5.58
2020,CB2020,005,2,Bronx,20073003001,635,315,320,4.83
2020,CB2020,005,2,Bronx,20073003002,0,0,0,5.02
2020,CB2020,005,2,Bronx,20074001000,388,170,218,5.49
2020,CB2020,005,2,Bronx,20074001001,383,190,193,4.7
2020,CB2020,005,2,Bronx,20074001002,418,151,267,5.28
2020,CB2020,005,2,Bronx,20074002000,192,90,102,5.53
2020,CB2020,005,2,Bronx,20074002001,289,137,152,4.75
2020,CB2020,005,2,Bronx,20074002002,780,338,442,5.33
2020,CB2020,005,2,Bronx,20074003000,1086,462,624,15.17
2020,CB2020,005,2,Bronx,20075001000,1086,478,608,7.52
2020,CB2020,005,2,Bronx,20075001001,670,315,355,6.85
2020,CB2020,005,2,Bronx,20075002000,104,52,52,1.61
2020,CB2020,005,2,Bronx,20075002001,223,113,110,1.89
2020,CB2020,005,2,Bronx,20075002002,418,196,222,4.63
2020,CB2020,005,2,Bronx,20075002003,1597,685,912,4.68
2020,CB2020,005,2,Bronx,20075002004,0,0,0,3.42
2020,CB2020,005,2,Bronx,20075002005,245,107,138,3.21
2020,CB2020,005,2,Bronx,20075002006,118,55,63,2.52
2020,CB2020,005,2,Bronx,20075002007,183,83,100,2.18
2020,CB2020,005,2,Bronx,20075002008,278,145,133,2.82
2020,CB2020,005,2,Bronx,20075003000,985,419,566,8.89
2020,CB2020,005,2,Bronx,20075004000,27,16,11,1.16
2020,CB2020,005,2,Bronx,20075004001,815,351,464,4.87
2020,CB2020,005,2,Bronx,20076001000,98,46,52,1.74
2020,CB2020,005,2,Bronx,20076001001,522,262,260,2.37
2020,CB2020,005,2,Bronx,20076002000,586,287,299,4.86
2020,CB2020,005,2,Bronx,20076002001,576,283,293,5.1
2020,CB2020,005,2,Bronx,20076003000,589,282,307,3.22
2020,CB2020,005,2,Bronx,20076003001,308,159,149,3.51
2020,CB2020,005,2,Bronx,20076004000,36,21,15,0.55
2020,CB2020,005,2,Bronx,20076004001,92,62,30,1.18
2020,CB2020,005,2,Bronx,20076004002,504,239,265,4.62
2020,CB2020,005,2,Bronx,20076004003,643,341,302,4.93
2020,CB2020,005,2,Bronx,20076004004,0,0,0,2.59
2020,CB2020,005,2,Bronx,20076004005,422,170,252,2.79
2020,CB2020,005,2,Bronx,20076005000,150,87,63,2.24
2020,CB2020,005,2,Bronx,20076005001,348,172,176,3.51
2020,CB2020,005,2,Bronx,20076005002,495,257,238,4.15
2020,CB2020,005,2,Bronx,20076005003,0,0,0,0.44
2020,CB2020,005,2,Bronx,20076005004,32,20,12,1.29
2020,CB2020,005,2,Bronx,20076005005,281,152,129,4.59
2020,CB2020,005,2,Bronx,20077001000,228,113,115,2.73
2020,CB2020,005,2,Bronx,20077001001,137,66,71,2.24
2020,CB2020,005,2,Bronx,20077001002,220,130,90,2.26
2020,CB2020,005,2,Bronx,20077001003,100,54,46,1.58
2020,CB2020,005,2,Bronx,20077001004,294,138,156,2.08
2020,CB2020,005,2,Bronx,20077001005,130,77,53,3.01
2020,CB2020,005,2,Bronx,20077001006,175,83,92,1.5
2020,CB2020,005,2,Bronx,20077001007,119,57,62,1.5
2020,CB2020,005,2,Bronx,20077001008,21,10,11,2.39
2020,CB2020,005,2,Bronx,20077001009,66,37,29,2.04
2020,CB2020,005,2,Bronx,20077001010,0,0,0,3.9
2020,CB2020,005,2,Bronx,20077001011,264,93,171,1.96
2020,CB2020,005,2,Bronx,20077001012,220,96,124,0.67
2020,CB2020,005,2,Bronx,20078001000,0,0,0,0.24
2020,CB2020,005,2,Bronx,20078001001,44,23,21,3.51
2020,CB2020,005,2,Bronx,20078001002,340,171,169,5.12
2020,CB2020,005,2,Bronx,20078001003,433,216,217,5.26
2020,CB2020,005,2,Bronx,20078001004,474,217,257,5.25
2020,CB2020,005,2,Bronx,20078001005,423,226,197,5.27
2020,CB2020,005,2,Bronx,20078002000,0,0,0,2.51
2020,CB2020,005,2,Bronx,20078002001,0,0,0,1.78
2020,CB2020,005,2,Bronx,20078002002,306,151,155,4.42
2020,CB2020,005,2,Bronx,20078002003,698,329,369,5.27
2020,CB2020,005,2,Bronx,20078002004,496,249,247,5.26
2020,CB2020,005,2,Bronx,20078002005,302,164,138,5.38
2020,CB2020,005,2,Bronx,20078002006,649,314,335,5.37
2020,CB2020,005,2,Bronx,20078002007,518,270,248,5.37
2020,CB2020,005,2,Bronx,20078003000,370,183,187,5.71
2020,CB2020,005,2,Bronx,20078003001,858,436,422,3.12
2020,CB2020,005,2,Bronx,20078004000,225,112,113,2.98
2020,CB2020,005,2,Bronx,20078004001,901,441,460,5.26
2020,CB2020,005,2,Bronx,20079001000,539,270,269,5.27
2020,CB2020,005,2,Bronx,20079001001,133,73,60,2.34
2020,CB2020,005,2,Bronx,20079001002,574,260,314,3.23
2020,CB2020,005,2,Bronx,20079001003,288,115,173,1.99
2020,CB2020,005,2,Bronx,20079002000,526,280,246,2.65
2020,CB2020,005,2,Bronx,20079002001,278,159,119,3.03
2020,CB2020,005,2,Bronx,20079003000,260,108,152,2.23
2020,CB2020,005,2,Bronx,20079003001,633,320,313,2.47
2020,CB2020,005,2,Bronx,20079003002,185,109,76,1.88
2020,CB2020,005,2,Bronx,20079004000,378,171,207,4.58
2020,CB2020,005,2,Bronx,20079004001,799,410,389,2.15
2020,CB2020,005,2,Bronx,20079004002,224,122,102,2.41
2020,CB2020,005,2,Bronx,20079004003,137,63,74,1.81
2020,CB2020,005,2,Bronx,20079004004,70,24,46,1.81
2020,CB2020,005,2,Bronx,20079005000,852,347,505,3.08
2020,CB2020,005,2,Bronx,20079006000,950,398,552,7.97
2020,CB2020,005,2,Bronx,20083001000,409,214,195,2.95
2020,CB2020,005,2,Bronx,20083001001,480,229,251,5.07
2020,CB2020,005,2,Bronx,20083001002,188,88,100,0.93
2020,CB2020,005,2,Bronx,20083002000,369,183,186,4.4
2020,CB2020,005,2,Bronx,20083002001,316,133,183,2.48
2020,CB2020,005,2,Bronx,20083003000,993,412,581,4.41
2020,CB2020,005,2,Bronx,20083003001,276,130,146,4.21
2020,CB2020,005,2,Bronx,20083004000,472,225,247,4.42
2020,CB2020,005,2,Bronx,20083004001,783,387,396,5.82
2020,CB2020,005,2,Bronx,20083005000,911,392,519,4.84
2020,CB2020,005,2,Bronx,20083006000,552,283,269,4.71
2020,CB2020,005,2,Bronx,20083006001,373,141,232,5.6
2020,CB2020,005,2,Bronx,20083006002,0,0,0,0.52
2020,CB2020,005,2,Bronx,20083006003,0,0,0,2.51
2020,CB2020,005,2,Bronx,20084001000,335,167,168,5.07
2020,CB2020,005,2,Bronx,20084001001,510,245,265,4.98
2020,CB2020,005,2,Bronx,20084002000,262,116,146,3.34
2020,CB2020,005,2,Bronx,20084002001,278,167,111,4.91
2020,CB2020,005,2,Bronx,20084002002,299,132,167,5.25
2020,CB2020,005,2,Bronx,20084002003,340,184,156,5.22
2020,CB2020,005,2,Bronx,20084002004,322,135,187,4.89
2020,CB2020,005,2,Bronx,20084002005,35,19,16,0.95
2020,CB2020,005,2,Bronx,20084002006,206,96,110,4.13
